gender,2. Current Level of Study,department,cgpa_range,parent_edu,financial_challenge,tech_access,infra_disruption,lecture_attendance,assignment_submission,study_hours,study_schedule,procrastination,peer_academic_focus,course_difficulty,distraction,stress_anxiety,missed_assessments,carryover_courses,academic_probation,considered_withdrawal,self_perf_rating,part_time_work,"24. If yes, approximately how many hours do you work per week?",extracurricular,willing_intervention,gender_code,cgpa_mid,financial_challenge_num,tech_access_num,infra_disruption_num,lecture_attendance_num,assignment_submission_num,procrastination_num,peer_academic_focus_num,course_difficulty_num,distraction_num,stress_anxiety_num,missed_assessments_num,study_hours_num,study_schedule_num,carryover_num,self_perf_num,parent_edu_bin,academic_probation_bin,considered_withdrawal_bin,part_time_work_bin,extracurricular_bin,willing_intervention_bin,faculty_code,risk_tier,work_hours_num,attendance_norm,submission_norm,study_hours_norm,schedule_norm,missed_norm,academic_engagement_score,financial_stress,tech_stress,infra_stress,work_stress,socioeconomic_stress,procrastination_risk,distraction_risk,stress_risk,behavioral_risk_score
Male,200 Level,Mechanical Engineering,3.50 – 4.49,No,Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,3 – 4 hours,Often,Agree,Disagree,Strongly Agree,Disagree,Agree,Neutral,1 – 2,No,No,Very Good,Yes,5 – 10 hours,Yes,Yes,1,4.0,2,5,5,3,4,4,2,5,2,4,3,,4,0.0,4,0,0,0,1,1,1,5,0,0.0,0.6,0.8,,0.8,0.4,0.65,0.4,0.0,1.0,0.0,0.35,0.8,0.4,0.8,0.6666666666666666
Female,200 Level,AQFM,4.50 – 5.00,No,Disagree,Strongly Agree,Disagree,Agree,Agree,5 – 6 hours,Often,Disagree,Strongly Agree,Disagree,Disagree,Neutral,Disagree,1 – 2,No,No,Excellent,No,Not Applicable,No,Yes,0,4.75,2,5,2,4,4,2,5,2,2,3,2,,4,0.0,5,0,0,0,0,0,1,9,0,0.0,0.8,0.8,,0.8,0.6,0.7500000000000001,0.4,0.0,0.4,0.0,0.2,0.4,0.4,0.6,0.4666666666666666
Male,200 Level,prm,4.50 – 5.00,Yes,Disagree,Agree,Disagree,Agree,Strongly Agree,3 – 4 hours,Often,Disagree,Strongly Agree,Neutral,Neutral,Neutral,Disagree,,No,No,Good,No,Not Applicable,Yes,Yes,1,4.75,2,4,2,4,5,2,5,3,3,3,2,,4,0.0,3,1,0,0,0,1,1,6,0,0.0,0.8,1.0,,0.8,0.6,0.8,0.4,0.19999999999999996,0.4,0.0,0.25,0.4,0.6,0.6,0.5333333333333333
Female,200 Level,biochemistry,4.50 – 5.00,Yes,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,5 – 6 hours,Sometimes,Strongly Disagree,Agree,Strongly Agree,Disagree,Neutral,Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,Yes,0,4.75,3,4,5,4,5,1,4,5,2,3,2,,3,0.0,4,1,0,0,0,1,1,2,0,0.0,0.8,1.0,,0.6,0.6,0.75,0.6,0.19999999999999996,1.0,0.0,0.44999999999999996,0.2,0.4,0.6,0.4000000000000001
Female,200 Level,Animal Science,3.50 – 4.49,Yes,Strongly Disagree,Neutral,Disagree,Agree,Strongly Agree,1 – 2 hours,Rarely,Neutral,Strongly Agree,Disagree,Strongly Disagree,Agree,Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,1,3,2,4,5,3,5,2,1,4,2,,2,0.0,4,1,0,0,0,0,1,4,0,0.0,0.8,1.0,,0.4,0.6,0.7000000000000001,0.2,0.4,0.4,0.0,0.25,0.6,0.2,0.8,0.5333333333333333
Female,200 Level,Fst,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,3 – 4 hours,Sometimes,Disagree,Neutral,Strongly Agree,Agree,Disagree,Agree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,4.0,1,5,5,4,4,2,3,5,4,2,4,,3,0.0,4,1,0,0,0,1,1,0,0,0.0,0.8,0.8,,0.6,0.19999999999999996,0.6000000000000001,0.2,0.0,1.0,0.0,0.3,0.4,0.8,0.4,0.5333333333333333
Male,400 Level,Pab,2.40 – 3.49,No,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,5 – 6 hours,Rarely,Neutral,Disagree,Disagree,Neutral,Disagree,Strongly Disagree,,No,No,Fair,No,Not Applicable,Yes,Yes,1,2.95,4,2,4,5,1,3,2,2,3,2,1,,2,0.0,2,0,0,0,0,1,1,4,1,0.0,1.0,0.2,,0.4,0.8,0.6000000000000001,0.8,0.6,0.8,0.0,0.55,0.6,0.6,0.4,0.5333333333333333
Female,200 Level,Computer Science,3.50 – 4.49,No,Agree,Strongly Agree,Agree,Neutral,Agree,3 – 4 hours,Rarely,Strongly Disagree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,1 – 2,No,No,Fair,No,Not Applicable,No,Yes,0,4.0,4,5,4,3,4,1,5,3,4,5,2,,2,0.0,2,0,0,0,0,0,1,2,0,0.0,0.6,0.8,,0.4,0.6,0.6,0.8,0.0,0.8,0.0,0.4,0.2,0.8,1.0,0.6666666666666666
Female,200 Level,Computer Science,4.50 – 5.00,No,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,1 – 2 hours,Often,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,,No,Yes,Good,No,Not Applicable,No,Yes,0,4.75,1,5,5,4,5,1,5,1,1,2,2,,4,0.0,3,0,0,1,0,0,1,2,0,0.0,0.8,1.0,,0.8,0.6,0.8,0.2,0.0,1.0,0.0,0.3,0.2,0.2,0.4,0.26666666666666666
Male,400 Level,Accounting,3.50 – 4.49,Yes,Strongly Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,5 – 6 hours,Always,Neutral,Agree,Disagree,Disagree,Neutral,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,1,3,4,5,5,3,4,2,2,3,1,,5,0.0,4,1,0,0,0,1,1,1,0,0.0,1.0,1.0,,1.0,0.8,0.95,0.2,0.4,0.8,0.0,0.35000000000000003,0.6,0.4,0.6,0.5333333333333333
Female,200 Level,Biochemistry,3.50 – 4.49,Yes,Neutral,Disagree,Agree,Disagree,Agree,1 – 2 hours,Sometimes,Agree,Neutral,Disagree,Agree,Agree,Disagree,3 – 4,No,No,Poor,No,Not Applicable,Yes,Yes,0,4.0,3,2,4,2,4,4,3,2,4,4,2,,3,0.0,1,1,0,0,0,1,1,1,0,0.0,0.4,0.8,,0.6,0.6,0.6000000000000001,0.6,0.6,0.8,0.0,0.5,0.8,0.8,0.8,0.8000000000000002
Female,200 Level,swe,4.50 – 5.00,Yes,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,More than 6 hours,Sometimes,Disagree,Neutral,Neutral,Disagree,Strongly Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,4.75,1,4,2,5,5,2,3,3,2,1,1,7.0,3,0.0,4,1,0,0,0,1,1,6,0,0.0,1.0,1.0,1.0,0.6,0.8,0.8800000000000001,0.2,0.19999999999999996,0.4,0.0,0.2,0.4,0.4,0.2,0.3333333333333333
Female,400 Level,MICROBIOLOGY,4.50 – 5.00,Yes,Strongly Disagree,Agree,Disagree,Neutral,Strongly Agree,5 – 6 hours,Sometimes,Disagree,Neutral,Neutral,Neutral,Disagree,Disagree,,No,No,Very Good,Yes,5 – 10 hours,No,Yes,0,4.75,1,4,2,3,5,2,3,3,3,2,2,,3,0.0,4,1,0,0,1,0,1,1,0,0.0,0.6,1.0,,0.6,0.6,0.7000000000000001,0.2,0.19999999999999996,0.4,0.0,0.2,0.4,0.6,0.4,0.4666666666666666
Male,400 Level,Veterinary Medicine,4.50 – 5.00,Yes,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1 – 2 hours,Rarely,Neutral,Neutral,Neutral,Disagree,Agree,Agree,,No,No,Excellent,Yes,More than 30 hours,Yes,Yes,1,4.75,2,5,1,4,5,3,3,3,2,4,4,,2,0.0,5,1,0,0,1,1,1,6,0,35.0,0.8,1.0,,0.4,0.19999999999999996,0.6000000000000001,0.4,0.0,0.2,0.875,0.36875,0.6,0.4,0.8,0.6
Male,300 Level,Food Science and Technology,3.50 – 4.49,Yes,Disagree,Neutral,Neutral,Strongly Disagree,Strongly Agree,1 – 2 hours,Often,Strongly Disagree,Agree,Agree,Agree,Disagree,Neutral,1 – 2,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,2,3,3,1,5,1,4,4,4,2,3,,4,0.0,5,1,0,0,0,0,1,0,0,0.0,0.2,1.0,,0.8,0.4,0.6,0.4,0.4,0.6,0.0,0.35,0.2,0.8,0.4,0.4666666666666666
Male,200 Level,Biochemistry,2.40 – 3.49,No,Disagree,Agree,Neutral,Agree,Agree,3 – 4 hours,Rarely,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Agree,3 – 4,No,No,Good,No,Not Applicable,Yes,Yes,1,2.95,2,4,3,4,4,4,1,2,5,2,4,,2,0.0,3,0,0,0,0,1,1,1,1,0.0,0.8,0.8,,0.4,0.19999999999999996,0.55,0.4,0.19999999999999996,0.6,0.0,0.3,0.8,1.0,0.4,0.7333333333333334
Male,400 Level,microbiology,3.50 – 4.49,Yes,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,5 – 6 hours,Often,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,,No,No,Excellent,Yes,Less than 5 hours,Yes,Yes,1,4.0,2,4,1,4,1,4,5,2,2,2,1,,4,0.0,5,1,0,0,1,1,1,6,0,2.5,0.8,0.2,,0.8,0.8,0.65,0.4,0.19999999999999996,0.2,0.0625,0.215625,0.8,0.4,0.4,0.5333333333333333
Male,200 Level,WMA,3.50 – 4.49,Yes,Disagree,Agree,Strongly Disagree,Neutral,Strongly Agree,3 – 4 hours,Sometimes,Neutral,Strongly Agree,Strongly Disagree,Agree,Neutral,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,Yes,1,4.0,2,4,1,3,5,3,5,1,4,3,1,,3,0.0,3,1,0,0,0,1,1,8,0,0.0,0.6,1.0,,0.6,0.8,0.75,0.4,0.19999999999999996,0.2,0.0,0.2,0.6,0.8,0.6,0.6666666666666666
Female,400 Level,Civil Engineering,3.50 – 4.49,Yes,Strongly Disagree,Agree,Neutral,Neutral,Neutral,5 – 6 hours,Always,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,,Yes,No,Very Good,Yes,Less than 5 hours,No,Yes,0,4.0,1,4,3,3,3,1,4,1,5,3,1,,5,0.0,4,1,1,0,1,0,1,0,2,2.5,0.6,0.6,,1.0,0.8,0.75,0.2,0.19999999999999996,0.6,0.0625,0.265625,0.2,1.0,0.6,0.6
Male,200 Level,AERD,4.50 – 5.00,Yes,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,5 – 6 hours,Always,Disagree,Agree,Neutral,Neutral,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,1,4.75,5,5,2,4,5,2,4,3,3,2,1,,5,0.0,4,1,0,0,0,0,1,5,0,0.0,0.8,1.0,,1.0,0.8,0.8999999999999999,1.0,0.0,0.4,0.0,0.35,0.4,0.6,0.4,0.4666666666666666
Male,200 Level,Software Engineering,3.50 – 4.49,Yes,Strongly Disagree,Agree,Strongly Disagree,Agree,Neutral,Less than 1 hour,Rarely,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Neutral,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,1,4,1,4,3,1,5,1,2,3,1,0.5,2,0.0,4,1,0,0,0,1,1,8,0,0.0,0.8,0.6,0.07142857142857142,0.4,0.8,0.5342857142857144,0.2,0.19999999999999996,0.2,0.0,0.15,0.2,0.4,0.6,0.4000000000000001
Male,200 Level,Software Engineering,3.50 – 4.49,No,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,3 – 4 hours,Often,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.0,5,2,3,5,5,1,5,2,2,4,1,,4,0.0,5,0,0,0,0,1,1,8,0,0.0,1.0,1.0,,0.8,0.8,0.8999999999999999,1.0,0.6,0.6,0.0,0.55,0.2,0.4,0.8,0.46666666666666673
Male,400 Level,Software Engineering,3.50 – 4.49,No,Disagree,Agree,Neutral,Agree,Agree,3 – 4 hours,Always,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,2,4,3,4,4,2,4,1,1,1,1,,5,0.0,4,0,0,0,0,1,1,8,0,0.0,0.8,0.8,,1.0,0.8,0.8500000000000001,0.4,0.19999999999999996,0.6,0.0,0.3,0.4,0.2,0.2,0.26666666666666666
Male,400 Level,Microbiology,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Neutral,Agree,Agree,5 – 6 hours,Sometimes,Disagree,Strongly Agree,Strongly Disagree,Neutral,Agree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,1,5,3,4,4,2,5,1,3,4,1,,3,0.0,5,1,0,0,0,0,1,8,0,0.0,0.8,0.8,,0.6,0.8,0.75,0.2,0.0,0.6,0.0,0.2,0.4,0.6,0.8,0.6
Male,300 Level,Library and Information Science,3.50 – 4.49,No,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,5 – 6 hours,Often,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,,No,No,Very Good,No,Not Applicable,No,Yes,1,4.0,1,5,1,5,5,1,5,3,1,1,3,,4,0.0,4,0,0,0,0,0,1,7,0,0.0,1.0,1.0,,0.8,0.4,0.7999999999999999,0.2,0.0,0.2,0.0,0.1,0.2,0.2,0.2,0.20000000000000004
Male,200 Level,Library and Information Science,3.50 – 4.49,Yes,Neutral,Agree,Strongly Agree,Neutral,Agree,1 – 2 hours,Sometimes,Neutral,Neutral,Agree,Neutral,Agree,Neutral,1 – 2,Yes,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,3,4,5,3,4,3,3,4,3,4,3,,3,0.0,4,1,1,0,0,1,1,7,2,0.0,0.6,0.8,,0.6,0.4,0.6,0.6,0.19999999999999996,1.0,0.0,0.44999999999999996,0.6,0.6,0.8,0.6666666666666666
Male,300 Level,Microbiology,2.40 – 3.49,Yes,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,5 – 6 hours,Sometimes,Agree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,1 – 2,No,No,Fair,Yes,More than 30 hours,No,Yes,1,2.95,5,4,3,5,4,4,3,1,3,1,1,,3,0.0,2,1,0,0,1,0,1,8,1,35.0,1.0,0.8,,0.6,0.8,0.8,1.0,0.19999999999999996,0.6,0.875,0.66875,0.8,0.6,0.2,0.5333333333333333
Male,400 Level,chm,4.50 – 5.00,Yes,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,5 – 6 hours,Always,Strongly Disagree,Agree,Disagree,Agree,Neutral,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.75,4,5,5,5,4,1,4,2,4,3,2,,5,0.0,4,1,0,0,0,1,1,2,0,0.0,1.0,0.8,,1.0,0.6,0.85,0.8,0.0,1.0,0.0,0.45,0.2,0.8,0.6,0.5333333333333333
Male,200 Level,chm,3.50 – 4.49,Yes,Agree,Agree,Disagree,Agree,Agree,More than 6 hours,Rarely,Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,4,4,2,4,4,2,4,2,5,4,2,7.0,2,0.0,4,1,0,0,0,1,1,2,0,0.0,0.8,0.8,1.0,0.4,0.6,0.72,0.8,0.19999999999999996,0.4,0.0,0.35,0.4,1.0,0.8,0.7333333333333334
Male,300 Level,Agricultural Science,4.50 – 5.00,No,Agree,Agree,Neutral,Neutral,Agree,More than 6 hours,Often,Strongly Disagree,Strongly Agree,Neutral,Agree,Neutral,Strongly Disagree,3 – 4,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.75,4,4,3,3,4,1,5,3,4,3,1,7.0,4,0.0,5,0,0,0,0,1,1,3,0,0.0,0.6,0.8,1.0,0.8,0.8,0.8,0.8,0.19999999999999996,0.6,0.0,0.4,0.2,0.8,0.6,0.5333333333333333
Male,400 Level,swe,4.50 – 5.00,No,Neutral,Strongly Agree,Neutral,Strongly Agree,Agree,5 – 6 hours,Often,Disagree,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.75,3,5,3,5,4,2,5,4,5,3,1,,4,0.0,5,0,0,0,0,1,1,6,0,0.0,1.0,0.8,,0.8,0.8,0.8500000000000001,0.6,0.0,0.6,0.0,0.3,0.4,1.0,0.6,0.6666666666666666
Male,200 Level,WMA,3.50 – 4.49,Yes,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,1 – 2 hours,Sometimes,Strongly Disagree,Agree,Disagree,Neutral,Disagree,Neutral,More than 4,No,No,Fair,No,Not Applicable,No,Yes,1,4.0,5,5,3,4,5,1,4,2,3,2,3,,3,5.0,2,1,0,0,0,0,1,8,2,0.0,0.8,1.0,,0.6,0.4,0.7,1.0,0.0,0.6,0.0,0.4,0.2,0.6,0.4,0.4000000000000001
Male,200 Level,chm,3.50 – 4.49,Yes,Neutral,Agree,Strongly Disagree,Agree,Neutral,3 – 4 hours,Always,Agree,Agree,Strongly Agree,Neutral,Disagree,Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.0,3,4,1,4,3,4,4,5,3,2,2,,5,0.0,5,1,0,0,0,1,1,2,0,0.0,0.8,0.6,,1.0,0.6,0.75,0.6,0.19999999999999996,0.2,0.0,0.25,0.8,0.6,0.4,0.6
Male,200 Level,Business Administration,4.50 – 5.00,Yes,Strongly Disagree,Neutral,Agree,Strongly Agree,Strongly Disagree,More than 6 hours,Rarely,Disagree,Neutral,Disagree,Strongly Agree,Agree,Agree,1 – 2,No,No,Excellent,No,Not Applicable,No,No,1,4.75,1,3,4,5,1,2,3,2,5,4,4,7.0,2,0.0,5,1,0,0,0,0,0,1,0,0.0,1.0,0.2,1.0,0.4,0.19999999999999996,0.5599999999999999,0.2,0.4,0.8,0.0,0.35000000000000003,0.4,1.0,0.8,0.7333333333333334
Male,200 Level,mts,3.50 – 4.49,Yes,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,3 – 4 hours,Always,Strongly Disagree,Agree,Neutral,Strongly Disagree,Disagree,Disagree,,No,No,Very Good,Yes,11 – 20 hours,No,Yes,1,4.0,2,5,4,5,4,1,4,3,1,2,2,,5,0.0,4,1,0,0,1,0,1,8,0,0.0,1.0,0.8,,1.0,0.6,0.85,0.4,0.0,0.8,0.0,0.30000000000000004,0.2,0.2,0.4,0.26666666666666666
Male,300 Level,ift,4.50 – 5.00,Yes,Neutral,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,5 – 6 hours,Sometimes,Disagree,Agree,Strongly Disagree,Disagree,Neutral,Strongly Agree,,No,No,Excellent,Yes,11 – 20 hours,No,Yes,1,4.75,3,5,1,4,5,2,4,1,2,3,5,,3,0.0,5,1,0,0,1,0,1,1,0,0.0,0.8,1.0,,0.6,0.0,0.6,0.6,0.0,0.2,0.0,0.2,0.4,0.4,0.6,0.4666666666666666
Male,200 Level,Microbiology,3.50 – 4.49,No,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,More than 6 hours,Often,Disagree,Strongly Agree,Neutral,Disagree,Agree,Strongly Disagree,3 – 4,No,No,Excellent,Yes,Less than 5 hours,Yes,Yes,1,4.0,4,5,3,5,4,2,5,3,2,4,1,7.0,4,0.0,5,0,0,0,1,1,1,8,0,2.5,1.0,0.8,1.0,0.8,0.8,0.8799999999999999,0.8,0.0,0.6,0.0625,0.365625,0.4,0.4,0.8,0.5333333333333333
Male,200 Level,Animal Science,4.50 – 5.00,Yes,Neutral,Strongly Agree,Disagree,Strongly Agree,Neutral,More than 6 hours,Always,Disagree,Agree,Disagree,Neutral,Neutral,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.75,3,5,2,5,3,2,4,2,3,3,1,7.0,5,0.0,4,1,0,0,0,1,1,4,0,0.0,1.0,0.6,1.0,1.0,0.8,0.8800000000000001,0.6,0.0,0.4,0.0,0.25,0.4,0.6,0.6,0.5333333333333333
Male,200 Level,Civil Engineering,2.40 – 3.49,No,Neutral,Agree,Agree,Neutral,Neutral,3 – 4 hours,Rarely,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Disagree,1 – 2,No,No,Good,No,Not Applicable,No,Yes,1,2.95,3,4,4,3,3,5,4,5,4,3,1,,2,0.0,3,0,0,0,0,0,1,0,1,0.0,0.6,0.6,,0.4,0.8,0.6000000000000001,0.6,0.19999999999999996,0.8,0.0,0.4,1.0,0.8,0.6,0.7999999999999999
Male,200 Level,Fst,2.40 – 3.49,Yes,Strongly Agree,Disagree,Neutral,Disagree,Disagree,1 – 2 hours,Rarely,Disagree,Strongly Agree,Neutral,Agree,Neutral,Neutral,,No,No,Fair,No,Not Applicable,No,Yes,1,2.95,5,2,3,2,2,2,5,3,4,3,3,,2,0.0,2,1,0,0,0,0,1,0,1,0.0,0.4,0.4,,0.4,0.4,0.4,1.0,0.6,0.6,0.0,0.55,0.4,0.8,0.6,0.6000000000000001
Male,200 Level,Statistics,3.50 – 4.49,Yes,Neutral,Strongly Agree,Agree,Agree,Agree,3 – 4 hours,Sometimes,Strongly Disagree,Neutral,Neutral,Agree,Disagree,Strongly Disagree,1 – 2,No,Yes,Good,No,Not Applicable,Yes,Yes,1,4.0,3,5,4,4,4,1,3,3,4,2,1,,3,0.0,3,1,0,1,0,1,1,9,0,0.0,0.8,0.8,,0.6,0.8,0.75,0.6,0.0,0.8,0.0,0.35,0.2,0.8,0.4,0.4666666666666666
Male,200 Level,Statistics,2.40 – 3.49,Yes,Strongly Agree,Strongly Agree,Disagree,Neutral,Disagree,1 – 2 hours,Sometimes,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,3 – 4,No,Yes,Good,No,Not Applicable,No,Yes,1,2.95,5,5,2,3,2,4,2,2,2,4,5,,3,0.0,3,1,0,1,0,0,1,9,1,0.0,0.6,0.4,,0.6,0.0,0.4,1.0,0.0,0.4,0.0,0.35,0.8,0.4,0.8,0.6666666666666666
Male,200 Level,AERD,3.50 – 4.49,No,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,3 – 4 hours,Always,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,,No,No,Very Good,Yes,Less than 5 hours,Yes,Yes,1,4.0,2,3,1,1,5,3,3,4,2,3,3,,5,0.0,4,0,0,0,1,1,1,5,0,2.5,0.2,1.0,,1.0,0.4,0.65,0.4,0.4,0.2,0.0625,0.265625,0.6,0.4,0.6,0.5333333333333333
Male,300 Level,Forestry and wild life,4.50 – 5.00,Yes,Neutral,Agree,Disagree,Agree,Strongly Agree,3 – 4 hours,Sometimes,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,No,1,4.75,3,4,2,4,5,2,2,2,2,2,1,,3,0.0,4,1,0,0,0,1,0,2,0,0.0,0.8,1.0,,0.6,0.8,0.8,0.6,0.19999999999999996,0.4,0.0,0.3,0.4,0.4,0.4,0.4000000000000001
Male,400 Level,chm,4.50 – 5.00,Yes,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,3 – 4 hours,Often,Disagree,Neutral,Strongly Disagree,Agree,Neutral,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,No,1,4.75,5,5,1,4,5,2,3,1,4,3,1,,4,0.0,5,1,0,0,0,0,0,2,0,0.0,0.8,1.0,,0.8,0.8,0.8500000000000001,1.0,0.0,0.2,0.0,0.3,0.4,0.8,0.6,0.6000000000000001
Male,200 Level,Biochemistry,3.50 – 4.49,Yes,Neutral,Strongly Disagree,Agree,Neutral,Strongly Agree,3 – 4 hours,Always,Strongly Disagree,Agree,Disagree,Neutral,Strongly Disagree,Agree,,No,No,Good,No,Not Applicable,No,Yes,1,4.0,3,1,4,3,5,1,4,2,3,1,4,,5,0.0,3,1,0,0,0,0,1,1,0,0.0,0.6,1.0,,1.0,0.19999999999999996,0.7,0.6,0.8,0.8,0.0,0.55,0.2,0.6,0.2,0.3333333333333333
Male,400 Level,swe,3.50 – 4.49,Yes,Neutral,Agree,Strongly Disagree,Disagree,Agree,5 – 6 hours,Always,Strongly Disagree,Strongly Agree,Neutral,Agree,Agree,Strongly Disagree,,No,No,Good,Yes,Less than 5 hours,No,Yes,1,4.0,3,4,1,2,4,1,5,3,4,4,1,,5,0.0,3,1,0,0,1,0,1,6,0,2.5,0.4,0.8,,1.0,0.8,0.75,0.6,0.19999999999999996,0.2,0.0625,0.265625,0.2,0.8,0.8,0.6
Male,300 Level,Animal Science,3.50 – 4.49,Yes,Disagree,Disagree,Disagree,Agree,Strongly Agree,More than 6 hours,Often,Neutral,Strongly Agree,Neutral,Disagree,Agree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,No,1,4.0,2,2,2,4,5,3,5,3,2,4,1,7.0,4,0.0,4,1,0,0,0,1,0,4,0,0.0,0.8,1.0,1.0,0.8,0.8,0.8799999999999999,0.4,0.6,0.4,0.0,0.35,0.6,0.4,0.8,0.6
Male,300 Level,Animal Science,2.40 – 3.49,Yes,Neutral,Neutral,Disagree,Strongly Agree,Neutral,5 – 6 hours,Rarely,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Agree,1 – 2,Yes,No,Good,No,Not Applicable,No,Yes,1,2.95,3,3,2,5,3,5,1,4,5,3,4,,2,0.0,3,1,1,0,0,0,1,4,2,0.0,1.0,0.6,,0.4,0.19999999999999996,0.55,0.6,0.4,0.4,0.0,0.35,1.0,1.0,0.6,0.8666666666666667
Male,200 Level,biochemistry,3.50 – 4.49,Yes,Neutral,Agree,Neutral,Neutral,Strongly Agree,3 – 4 hours,Often,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,Yes,Yes,1,4.0,3,4,3,3,5,1,5,3,1,1,1,,4,0.0,4,1,0,0,0,1,1,2,0,0.0,0.6,1.0,,0.8,0.8,0.8,0.6,0.19999999999999996,0.6,0.0,0.35,0.2,0.2,0.2,0.20000000000000004
Male,200 Level,Zoology,3.50 – 4.49,Yes,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,3 – 4 hours,Often,Strongly Disagree,Agree,Neutral,Disagree,Neutral,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,1,4.0,2,4,5,4,1,1,4,3,2,3,1,,4,0.0,5,1,0,0,0,1,1,1,0,0.0,0.8,0.2,,0.8,0.8,0.65,0.4,0.19999999999999996,1.0,0.0,0.4,0.2,0.4,0.6,0.4000000000000001
Male,400 Level,Microbiology,2.40 – 3.49,Yes,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,3 – 4 hours,Sometimes,Agree,Disagree,Strongly Agree,Agree,Agree,Neutral,,Yes,Yes,Good,Yes,5 – 10 hours,No,Yes,1,2.95,3,5,1,5,4,4,2,5,4,4,3,,3,0.0,3,1,1,1,1,0,1,8,2,0.0,1.0,0.8,,0.6,0.4,0.7,0.6,0.0,0.2,0.0,0.2,0.8,0.8,0.8,0.8000000000000002
